Дата;Чемпионат;Дома;Гости;Счет хозяев;Счет гостей;Ожидаемые голы (xG) Дома;Ожидаемые голы (xG) Гости;xG в створ (xGOT) Дома;xG в створ (xGOT) Гости;Владение мячом Дома;Владение мячом Гости;Удары в створ Дома;Удары в створ Гости;Угловые Дома;Угловые Гости;Желтые карточки Дома;Желтые карточки Гости;Красные карточки Дома;Красные карточки Гости;Коэффициенты П1;Коэффициенты Н;Коэффициенты П2
15.09.2025 19:30;ИталияСерия А - Тур 3;Верона;Кремонезе;0;0;1.46;0.25;1.37;0.33;0.46;0.54;9;2;10;1;2;1;0;0;2.7;2.95;2.95
15.09.2025 21:45;ИталияСерия А - Тур 3;Комо;Дженоа;1;1;1.83;2.34;1.02;1.32;0.53;0.47;4;6;0;8;2;2;1;0;1.72;3.65;5.4
19.09.2025 21:45;ИталияСерия А - Тур 4;Лечче;Кальяри;1;2;0.99;2.24;1.04;2.67;0.52;0.48;5;6;4;7;2;3;0;0;2.95;3;2.85
20.09.2025 16:00;ИталияСерия А - Тур 4;Болонья;Дженоа;2;1;1.59;0.53;2.56;0.96;0.59;0.41;6;4;8;2;1;5;0;0;2.02;3.1;4.5
20.09.2025 19:00;ИталияСерия А - Тур 4;Верона;Ювентус;1;1;1.53;0.47;1.72;0.85;0.28;0.72;4;4;5;3;3;3;0;0;6.4;4.2;1.55
20.09.2025 21:45;ИталияСерия А - Тур 4;Удинезе;Милан;0;3;0.34;1.43;0.2;1.6;0.4;0.6;4;6;1;4;2;0;0;0;5.2;4;1.68
21.09.2025 13:30;ИталияСерия А - Тур 4;Лацио;Рома;0;1;1.05;1.16;0.19;1.53;0.49;0.51;2;6;3;6;1;1;2;0;2.9;3.05;2.85
21.09.2025 16:00;ИталияСерия А - Тур 4;Торино;Аталанта;0;3;1.19;1.64;1.28;2.66;0.39;0.61;5;5;1;0;0;0;0;0;3.8;3.3;2.12
21.09.2025 16:00;ИталияСерия А - Тур 4;Кремонезе;Парма;0;0;0.12;0.84;0.49;0.17;0.52;0.48;1;3;3;3;1;0;0;0;3;3.15;2.55
21.09.2025 19:00;ИталияСерия А - Тур 4;Фиорентина;Комо;1;2;0.49;1.25;0.44;1.14;0.39;0.61;1;7;2;6;4;3;0;0;2.6;3.3;2.8
21.09.2025 21:45;ИталияСерия А - Тур 4;Интер;Сассуоло;2;1;1.9;0.89;1.38;1.42;0.61;0.39;6;5;7;3;2;1;0;0;1.33;5.6;8.8
22.09.2025 21:45;ИталияСерия А - Тур 4;Наполи;Пиза;3;2;1.09;2.61;2.17;3.18;0.63;0.37;6;6;5;3;1;2;0;0;1.3;5.4;15
27.09.2025 16:00;ИталияСерия А - Тур 5;Комо;Кремонезе;1;1;1.31;0.45;1.31;0.82;0.58;0.42;6;2;4;3;3;4;1;0;1.42;4.7;7.8
27.09.2025 19:00;ИталияСерия А - Тур 5;Ювентус;Аталанта;1;1;1.59;0.73;2.84;0.77;0.67;0.33;10;2;14;5;0;3;0;1;1.95;3.55;4.2
27.09.2025 21:45;ИталияСерия А - Тур 5;Кальяри;Интер;0;2;0.18;2.82;0;2.26;0.42;0.58;0;5;4;4;0;2;0;0;6.2;4.4;1.56
28.09.2025 13:30;ИталияСерия А - Тур 5;Сассуоло;Удинезе;3;1;1.25;1.32;1.99;1.4;0.44;0.56;5;5;1;5;0;3;0;0;2.37;3.2;3.2
28.09.2025 16:00;ИталияСерия А - Тур 5;Рома;Верона;2;0;0.95;1.39;2.23;0.49;0.57;0.43;5;3;8;1;0;4;0;0;1.43;4.4;7.8
28.09.2025 16:00;ИталияСерия А - Тур 5;Пиза;Фиорентина;0;0;0.8;0.89;0.04;0.29;0.38;0.62;1;2;4;6;0;1;0;0;3.5;3.25;2.19
28.09.2025 19:00;ИталияСерия А - Тур 5;Лечче;Болонья;2;2;1.8;1.37;1.47;1.66;0.33;0.67;4;5;3;9;4;2;0;0;5.4;3.55;1.72
28.09.2025 21:45;ИталияСерия А - Тур 5;Милан;Наполи;2;1;0.75;2.96;0.68;2.89;0.36;0.64;3;7;1;7;1;0;1;0;1.91;3.6;4.4
29.09.2025 19:30;ИталияСерия А - Тур 5;Парма;Торино;2;1;1.34;0.76;0.79;0.93;0.37;0.63;2;4;4;3;3;3;0;0;2.6;3;3.05
29.09.2025 21:45;ИталияСерия А - Тур 5;Дженоа;Лацио;0;3;1.64;1.06;1.3;1.25;0.65;0.35;5;6;6;0;5;1;0;0;2.95;3;2.8
03.10.2025 21:45;ИталияСерия А - Тур 6;Верона;Сассуоло;0;1;0.8;1.67;1.42;1.55;0.58;0.42;9;3;4;2;2;2;0;0;2.4;3.15;3.35
04.10.2025 16:00;ИталияСерия А - Тур 6;Парма;Лечче;0;1;0.58;0.5;0.23;0.36;0.63;0.37;2;3;4;9;1;2;0;0;1.91;3.4;4.3
04.10.2025 16:00;ИталияСерия А - Тур 6;Лацио;Торино;3;3;1.35;1.76;1.63;3.83;0.49;0.51;4;8;3;5;3;3;0;0;1.96;3.3;4.2
04.10.2025 19:00;ИталияСерия А - Тур 6;Интер;Кремонезе;4;1;3.58;0.64;3.78;0.38;0.66;0.34;9;2;13;1;1;1;0;0;1.17;6.8;20
04.10.2025 21:45;ИталияСерия А - Тур 6;Аталанта;Комо;1;1;1.4;1.31;0.61;1.14;0.5;0.5;4;4;8;3;1;3;0;0;2.15;3.3;3.55
05.10.2025 13:30;ИталияСерия А - Тур 6;Удинезе;Кальяри;1;1;2.69;0.97;2.07;0.88;0.6;0.4;4;2;7;2;1;2;0;0;2.13;3.15;3.8
05.10.2025 16:00;ИталияСерия А - Тур 6;Фиорентина;Рома;1;2;1.1;1.35;0.14;1;0.45;0.55;3;3;3;4;2;3;0;0;3.15;3.2;2.48
05.10.2025 16:00;ИталияСерия А - Тур 6;Болонья;Пиза;4;0;3.62;0.03;2.7;0;0.71;0.29;7;0;2;2;0;1;0;1;1.65;3.65;5.8
05.10.2025 19:00;ИталияСерия А - Тур 6;Наполи;Дженоа;2;1;1.31;0.44;2.01;0.46;0.69;0.31;5;1;7;5;1;3;0;0;1.45;4.1;10
05.10.2025 21:45;ИталияСерия А - Тур 6;Ювентус;Милан;0;0;1.13;1.74;0.86;1.29;0.51;0.49;3;4;6;0;2;2;0;0;2.85;3.1;2.85
18.10.2025 16:00;ИталияСерия А - Тур 7;Пиза;Верона;0;0;0.65;1.53;0;0.31;0.6;0.4;0;3;3;8;4;2;0;0;2.65;2.95;2.95
18.10.2025 16:00;ИталияСерия А - Тур 7;Лечче;Сассуоло;0;0;0.7;0.39;1.11;0.27;0.52;0.48;2;2;6;4;2;2;0;0;2.85;3.05;2.7
18.10.2025 19:00;ИталияСерия А - Тур 7;Торино;Наполи;1;0;1.99;2.06;1.31;0.56;0.31;0.69;2;5;3;11;1;2;0;0;5;3.35;1.81
18.10.2025 21:45;ИталияСерия А - Тур 7;Рома;Интер;0;1;1.35;0.63;1.59;0.51;0.57;0.43;5;3;4;5;4;3;0;0;3.6;3.35;2.2
19.10.2025 13:30;ИталияСерия А - Тур 7;Комо;Ювентус;2;0;1.46;0.88;2.03;0.58;0.45;0.55;6;3;4;1;3;1;0;0;3.15;3.2;2.38
19.10.2025 16:00;ИталияСерия А - Тур 7;Кальяри;Болонья;0;2;0.21;1.11;0.22;1.6;0.42;0.58;3;7;2;7;1;3;0;0;3.8;3.2;2.11
19.10.2025 16:00;ИталияСерия А - Тур 7;Дженоа;Парма;0;0;2.2;0.05;1.95;0;0.68;0.32;7;0;3;0;2;5;0;1;2.26;2.95;3.75
19.10.2025 19:00;ИталияСерия А - Тур 7;Аталанта;Лацио;0;0;2.19;0.25;1.35;0.13;0.58;0.42;6;1;7;1;4;0;0;0;1.87;3.8;4.3
19.10.2025 21:45;ИталияСерия А - Тур 7;Милан;Фиорентина;2;1;1.98;1.08;1.19;0.99;0.56;0.44;4;1;1;3;3;3;0;0;1.71;3.7;5.2
20.10.2025 21:45;ИталияСерия А - Тур 7;Кремонезе;Удинезе;1;1;1.07;0.55;0.93;0.6;0.52;0.48;4;1;5;4;4;2;0;0;3.2;3.15;2.5
24.10.2025 21:45;ИталияСерия А - Тур 8;Милан;Пиза;2;2;1.53;1.42;1.34;1.02;0.68;0.32;7;2;6;2;1;3;0;0;1.32;5.2;12
25.10.2025 16:00;ИталияСерия А - Тур 8;Удинезе;Лечче;3;2;1.03;0.38;1.4;0.8;0.44;0.56;4;3;4;9;2;2;0;0;1.97;3.25;4.2
25.10.2025 16:00;ИталияСерия А - Тур 8;Парма;Комо;0;0;0.57;0.43;0.49;0.28;0.29;0.71;3;2;3;3;0;1;0;0;4.2;3.3;1.97
25.10.2025 19:00;ИталияСерия А - Тур 8;Наполи;Интер;3;1;1.25;1.88;1.63;1.62;0.43;0.57;3;3;1;4;2;1;0;0;3.5;3.25;2.29
25.10.2025 21:45;ИталияСерия А - Тур 8;Кремонезе;Аталанта;1;1;1.12;1.15;1.01;1.3;0.35;0.65;5;6;2;10;3;1;0;0;6.4;4.7;1.46
26.10.2025 14:30;ИталияСерия А - Тур 8;Торино;Дженоа;2;1;1.35;1.9;1.94;0.81;0.59;0.41;6;3;9;1;2;2;0;0;2.48;2.9;3.35
26.10.2025 17:00;ИталияСерия А - Тур 8;Сассуоло;Рома;0;1;1.05;1.73;0.39;1.48;0.41;0.59;1;8;6;6;3;2;0;0;4.3;3.45;1.89
26.10.2025 17:00;ИталияСерия А - Тур 8;Верона;Кальяри;2;2;2.02;0.44;2.25;1.08;0.37;0.63;6;3;3;2;3;4;0;0;2.01;3.2;4.2
26.10.2025 20:00;ИталияСерия А - Тур 8;Фиорентина;Болонья;2;2;3.72;0.55;2.53;1.86;0.5;0.5;7;3;5;6;3;5;0;1;2.75;2.95;2.85
26.10.2025 22:45;ИталияСерия А - Тур 8;Лацио;Ювентус;1;0;0.78;1.49;0.33;0.76;0.4;0.6;3;5;2;5;2;4;0;0;3.55;3.25;2.28
28.10.2025 20:30;ИталияСерия А - Тур 9;Лечче;Наполи;0;1;1.17;0.82;0.95;1.09;0.41;0.59;2;3;3;5;2;1;0;0;6.4;3.85;1.63
28.10.2025 22:45;ИталияСерия А - Тур 9;Аталанта;Милан;1;1;1.34;0.36;0.45;0.53;0.56;0.44;3;1;9;4;1;3;0;0;2.65;3.3;2.9
29.10.2025 20:30;ИталияСерия А - Тур 9;Ювентус;Удинезе;3;1;3.17;0.54;3.67;0.64;0.57;0.43;11;2;8;4;1;4;0;0;1.45;4.5;7.2
29.10.2025 20:30;ИталияСерия А - Тур 9;Рома;Парма;2;1;1.01;1.21;1.6;1.73;0.6;0.4;6;5;9;2;0;4;0;0;1.51;4.3;7.2
29.10.2025 20:30;ИталияСерия А - Тур 9;Комо;Верона;3;1;1.5;1.52;1.61;1.38;0.71;0.29;5;9;1;3;1;4;0;0;1.59;3.8;6.4
29.10.2025 22:45;ИталияСерия А - Тур 9;Интер;Фиорентина;3;0;2.63;0.71;3.75;0.27;0.64;0.36;8;2;8;5;1;2;0;1;1.45;4.9;7.4
29.10.2025 22:45;ИталияСерия А - Тур 9;Дженоа;Кремонезе;0;2;1.31;1.39;0.08;1.14;0.54;0.46;1;4;7;3;3;1;0;0;1.86;3.3;4.8
29.10.2025 22:45;ИталияСерия А - Тур 9;Болонья;Торино;0;0;0.42;0.55;0.86;0.11;0.71;0.29;2;2;3;3;2;3;0;0;1.85;3.45;4.6
30.10.2025 20:30;ИталияСерия А - Тур 9;Кальяри;Сассуоло;1;2;0.73;0.57;0.46;0.67;0.46;0.54;1;4;3;7;4;4;0;0;2.6;3.05;2.95
30.10.2025 22:45;ИталияСерия А - Тур 9;Пиза;Лацио;0;0;0.93;0.48;0.25;0.28;0.39;0.61;2;6;3;1;2;2;0;0;3.9;3.2;2.15
01.11.2025 17:00;ИталияСерия А - Тур 10;Удинезе;Аталанта;1;0;0.53;0.37;0.73;0;0.4;0.6;5;0;5;4;1;3;0;0;4.8;3.8;1.72
01.11.2025 20:00;ИталияСерия А - Тур 10;Наполи;Комо;0;0;0.79;1.08;1.06;0.77;0.45;0.55;8;2;4;2;3;2;0;0;1.92;3.35;4.3
01.11.2025 22:45;ИталияСерия А - Тур 10;Кремонезе;Ювентус;1;2;0.54;2.04;1.04;1.62;0.51;0.49;2;5;2;3;1;0;0;0;6.2;4.4;1.51
02.11.2025 14:30;ИталияСерия А - Тур 10;Верона;Интер;1;2;0.38;1.1;0.31;0.6;0.27;0.73;2;6;4;8;2;1;0;0;8.2;4.8;1.38
02.11.2025 17:00;ИталияСерия А - Тур 10;Фиорентина;Лечче;0;1;1.46;1.15;1.58;0.9;0.63;0.37;4;4;4;4;4;1;0;0;1.7;3.6;5.4
02.11.2025 17:00;ИталияСерия А - Тур 10;Торино;Пиза;2;2;0.91;1.52;1.42;1.93;0.64;0.36;3;3;4;2;2;1;0;0;1.82;3.35;5
02.11.2025 20:00;ИталияСерия А - Тур 10;Парма;Болонья;1;3;0.51;2.72;0.82;1.47;0.35;0.65;1;6;1;5;3;2;1;0;4.6;3.1;1.95
02.11.2025 22:45;ИталияСерия А - Тур 10;Милан;Рома;1;0;3.32;1.95;1.51;1.41;0.37;0.63;8;6;7;8;1;5;0;0;2.39;3;3.55
03.11.2025 20:30;ИталияСерия А - Тур 10;Сассуоло;Дженоа;1;2;1.15;1.76;1.05;1.9;0.61;0.39;4;5;3;7;1;3;0;0;2.44;2.95;3.35
03.11.2025 22:45;ИталияСерия А - Тур 10;Лацио;Кальяри;2;0;0.69;1.52;1.97;0.3;0.51;0.49;3;5;7;5;0;2;0;0;1.67;3.85;5.8
07.11.2025 22:45;ИталияСерия А - Тур 11;Пиза;Кремонезе;1;0;0.92;0.98;0.95;0.33;0.38;0.62;6;3;4;5;4;2;0;0;2.3;3.05;3.5
08.11.2025 17:00;ИталияСерия А - Тур 11;Лечче;Верона;0;0;0.49;0.64;0.36;0.9;0.59;0.41;6;2;7;2;1;4;0;0;2.75;2.8;3.05
08.11.2025 17:00;ИталияСерия А - Тур 11;Комо;Кальяри;0;0;1.06;0.64;1.38;0.54;0.75;0.25;6;2;10;0;3;1;0;0;1.55;4;6.4
08.11.2025 20:00;ИталияСерия А - Тур 11;Ювентус;Торино;0;0;1.21;0.54;1.3;0.29;0.72;0.28;6;3;6;2;0;1;0;0;1.51;4.3;6.6
08.11.2025 22:45;ИталияСерия А - Тур 11;Парма;Милан;2;2;1.88;1.94;1.79;1.42;0.43;0.57;4;5;4;3;1;1;0;0;6.8;4.3;1.54
09.11.2025 14:30;ИталияСерия А - Тур 11;Аталанта;Сассуоло;0;3;0.91;1.81;0.04;2.34;0.67;0.33;2;4;4;1;0;2;0;0;1.47;4.6;6.6
09.11.2025 17:00;ИталияСерия А - Тур 11;Дженоа;Фиорентина;2;2;1.59;1.56;2.64;1.64;0.41;0.59;6;3;3;7;2;3;0;0;2.95;2.85;2.8
09.11.2025 17:00;ИталияСерия А - Тур 11;Болонья;Наполи;2;0;0.92;0.24;1.16;0.1;0.41;0.59;4;1;5;4;1;3;0;0;2.95;2.95;2.7
09.11.2025 20:00;ИталияСерия А - Тур 11;Рома;Удинезе;2;0;1.53;1.08;1.72;1.13;0.58;0.42;4;4;3;4;2;1;0;0;1.54;4.1;6.4
09.11.2025 22:45;ИталияСерия А - Тур 11;Интер;Лацио;2;0;1.91;0.63;1.44;0.9;0.54;0.46;3;5;3;1;3;1;0;0;1.33;5.6;10
22.11.2025 17:00;ИталияСерия А - Тур 12;Удинезе;Болонья;0;3;1.46;2.22;0.34;2.97;0.47;0.53;3;5;7;2;0;1;0;0;3.05;3.05;2.55
22.11.2025 17:00;ИталияСерия А - Тур 12;Кальяри;Дженоа;3;3;0.9;1.42;2.49;2.99;0.5;0.5;5;8;6;2;4;3;0;1;3.05;2.8;2.75
22.11.2025 20:00;ИталияСерия А - Тур 12;Фиорентина;Ювентус;1;1;0.57;1.5;0.51;0.95;0.41;0.59;2;4;7;3;2;3;0;0;3.7;3.3;2.1
22.11.2025 22:45;ИталияСерия А - Тур 12;Наполи;Аталанта;3;1;1.58;0.78;1.62;0.93;0.45;0.55;6;3;5;3;1;2;0;0;2.4;3.15;3.4
23.11.2025 14:30;ИталияСерия А - Тур 12;Верона;Парма;1;2;0.63;1.44;0.45;0.81;0.59;0.41;2;7;4;4;4;3;0;0;2.21;3;3.75
23.11.2025 17:00;ИталияСерия А - Тур 12;Кремонезе;Рома;1;3;0.9;1.9;1.32;1.74;0.5;0.5;4;6;3;5;2;2;0;0;5.4;3.6;1.71
23.11.2025 20:00;ИталияСерия А - Тур 12;Лацио;Лечче;2;0;1.89;0.62;3.14;0.07;0.67;0.33;9;1;8;2;1;1;0;0;1.8;3.3;5.2
23.11.2025 22:45;ИталияСерия А - Тур 12;Интер;Милан;0;1;1.92;1.01;2.02;1.43;0.64;0.36;6;3;9;1;1;2;0;0;2.09;3.25;4.1
24.11.2025 20:30;ИталияСерия А - Тур 12;Торино;Комо;1;5;1.34;2.81;1.43;2.97;0.35;0.65;2;7;3;4;0;1;0;0;3.6;3.1;2.22
24.11.2025 22:45;ИталияСерия А - Тур 12;Сассуоло;Пиза;2;2;1.75;1.54;2.52;1.69;0.63;0.37;7;3;5;2;2;1;0;0;1.98;3.3;4.1
28.11.2025 22:45;ИталияСерия А - Тур 13;Комо;Сассуоло;2;0;1.81;0.78;2.17;0.55;0.63;0.37;13;5;4;4;2;1;0;0;1.8;3.65;4.6
29.11.2025 17:00;ИталияСерия А - Тур 13;Парма;Удинезе;0;2;0.96;1.74;0.17;2.79;0.51;0.49;2;5;5;9;1;2;1;1;2.75;3.05;2.8
29.11.2025 17:00;ИталияСерия А - Тур 13;Дженоа;Верона;2;1;1.75;2.28;1.96;1.99;0.6;0.4;4;5;2;3;1;3;0;0;2.04;2.9;4.6
29.11.2025 20:00;ИталияСерия А - Тур 13;Ювентус;Кальяри;2;1;1.71;0.54;1.87;1.31;0.57;0.43;6;3;1;6;1;5;0;0;1.23;6.4;12
29.11.2025 22:45;ИталияСерия А - Тур 13;Милан;Лацио;1;0;1.47;0.69;1.37;1.24;0.46;0.54;4;4;1;4;3;3;0;0;1.7;3.85;5.6
30.11.2025 14:30;ИталияСерия А - Тур 13;Лечче;Торино;2;1;0.99;1.75;1.31;1.88;0.48;0.52;2;6;6;6;2;3;0;0;3.1;2.9;2.65
30.11.2025 17:00;ИталияСерия А - Тур 13;Пиза;Интер;0;2;1.72;2;0.19;1.25;0.4;0.6;2;3;4;6;2;1;0;0;11;6;1.26
30.11.2025 20:00;ИталияСерия А - Тур 13;Аталанта;Фиорентина;2;0;1.6;1.58;2.14;0.78;0.48;0.52;9;3;4;5;1;3;0;0;1.69;3.85;5.2
30.11.2025 22:45;ИталияСерия А - Тур 13;Рома;Наполи;0;1;0.52;1.18;0.5;1.34;0.56;0.44;2;5;4;2;4;3;0;0;2.8;2.9;3.1
01.12.2025 22:45;ИталияСерия А - Тур 13;Болонья;Кремонезе;1;3;2.72;2.14;1.8;2.2;0.65;0.35;7;5;13;8;0;2;0;0;1.57;4.3;6.2
06.12.2025 17:00;ИталияСерия А - Тур 14;Сассуоло;Фиорентина;3;1;1;1.21;0.96;0.77;0.4;0.6;5;1;7;1;2;3;0;0;2.8;3.15;2.65
06.12.2025 20:00;ИталияСерия А - Тур 14;Интер;Комо;4;0;1.42;1.02;3.33;0.06;0.42;0.58;7;3;7;4;1;2;0;0;1.56;4.3;5.6
06.12.2025 22:45;ИталияСерия А - Тур 14;Верона;Аталанта;3;1;0.99;1.47;2.36;1.27;0.36;0.64;7;5;5;5;2;1;0;0;5.4;3.8;1.66
07.12.2025 14:30;ИталияСерия А - Тур 14;Кремонезе;Лечче;2;0;2.08;0.92;1.51;0.06;0.49;0.51;4;1;5;5;1;2;0;0;2.34;3;3.45
07.12.2025 17:00;ИталияСерия А - Тур 14;Кальяри;Рома;1;0;1.8;0.36;1.52;0.51;0.47;0.53;8;2;4;1;2;1;0;1;5.6;3.6;1.67
07.12.2025 20:00;ИталияСерия А - Тур 14;Лацио;Болонья;1;1;1.21;1.11;3.18;1.07;0.47;0.53;9;6;7;3;4;3;1;0;2.34;3.05;3.4
07.12.2025 22:45;ИталияСерия А - Тур 14;Наполи;Ювентус;2;1;1.66;0.29;2.25;0.5;0.5;0.5;4;2;9;0;2;1;0;0;2.65;2.9;3.2
08.12.2025 17:00;ИталияСерия А - Тур 14;Пиза;Парма;0;1;1.52;1.17;0.06;0.85;0.6;0.4;2;2;6;0;2;2;1;0;2.5;3.05;3.05
08.12.2025 20:00;ИталияСерия А - Тур 14;Удинезе;Дженоа;1;2;1.17;1.57;1.54;2.83;0.58;0.42;6;6;6;2;1;0;0;0;2.48;2.9;3.35
08.12.2025 22:45;ИталияСерия А - Тур 14;Торино;Милан;2;3;1.02;1.68;0.87;2.02;0.36;0.64;4;6;2;4;2;1;0;0;5.6;3.9;1.68
12.12.2025 22:45;ИталияСерия А - Тур 15;Лечче;Пиза;1;0;2.2;0.22;1.13;0;0.51;0.49;3;0;12;1;2;1;0;0;2.49;2.85;3.35
13.12.2025 17:00;ИталияСерия А - Тур 15;Торино;Кремонезе;1;0;1.05;0.69;1.53;0.8;0.46;0.54;6;3;6;6;1;2;0;0;2.03;3.4;3.8
13.12.2025 20:00;ИталияСерия А - Тур 15;Парма;Лацио;0;1;1.08;1.35;0.79;1.46;0.47;0.53;5;5;4;4;2;1;0;2;3.8;3.2;2.11
13.12.2025 22:45;ИталияСерия А - Тур 15;Аталанта;Кальяри;2;1;2.49;0.54;2.88;0.79;0.58;0.42;8;1;5;4;1;2;0;0;1.38;5.2;8.6
14.12.2025 14:30;ИталияСерия А - Тур 15;Милан;Сассуоло;2;2;1.44;1.07;0.74;2.12;0.59;0.41;5;3;7;3;1;3;0;0;1.46;4.5;7.2
14.12.2025 17:00;ИталияСерия А - Тур 15;Фиорентина;Верона;1;2;1.71;0.94;0.88;0.74;0.65;0.35;4;3;9;4;1;5;0;0;1.98;3.25;4.2
14.12.2025 17:00;ИталияСерия А - Тур 15;Удинезе;Наполи;1;0;1.31;0.93;0.6;0;0.38;0.62;5;0;1;3;1;0;0;0;4.6;3.45;1.92
14.12.2025 20:00;ИталияСерия А - Тур 15;Дженоа;Интер;1;2;0.97;1.27;1.01;1.83;0.36;0.64;3;8;1;6;2;3;0;0;7.2;4.4;1.5
14.12.2025 22:45;ИталияСерия А - Тур 15;Болонья;Ювентус;0;1;0.55;1.68;0.91;1.51;0.51;0.49;4;3;3;4;3;1;1;0;3.4;3.2;2.28
15.12.2025 22:45;ИталияСерия А - Тур 15;Рома;Комо;1;0;1.15;0.55;0.63;0.13;0.53;0.47;4;1;6;3;3;3;0;0;2.26;3.15;3.7
20.12.2025 20:00;ИталияСерия А - Тур 16;Лацио;Кремонезе;0;0;0.41;0.68;0.05;0.07;0.57;0.43;2;2;3;0;4;3;0;1;1.57;4.1;6.8
20.12.2025 22:45;ИталияСерия А - Тур 16;Ювентус;Рома;2;1;2.54;1.44;2.55;1.85;0.41;0.59;9;5;2;4;2;3;0;0;2.05;3.25;4.3
21.12.2025 14:30;ИталияСерия А - Тур 16;Кальяри;Пиза;2;2;1.43;2.53;1.88;1.83;0.59;0.41;5;3;2;6;3;2;0;0;2;3.2;4.2
21.12.2025 17:00;ИталияСерия А - Тур 16;Сассуоло;Торино;0;1;0.43;1.72;0.02;1.89;0.53;0.47;1;5;2;3;3;1;0;0;2.37;3.1;3.3
21.12.2025 20:00;ИталияСерия А - Тур 16;Фиорентина;Удинезе;5;1;3.19;0.64;3.31;0.69;0.63;0.37;7;4;1;4;3;1;0;1;2.12;3.25;3.7
21.12.2025 22:45;ИталияСерия А - Тур 16;Дженоа;Аталанта;0;1;0.8;1.44;0.85;1.09;0.29;0.71;3;4;6;10;1;2;1;0;3.95;3.3;2.11
27.12.2025 14:30;ИталияСерия А - Тур 17;Парма;Фиорентина;1;0;0.95;1.23;0.85;1.14;0.42;0.58;2;4;5;6;2;2;0;0;3.45;3.1;2.27
27.12.2025 17:00;ИталияСерия А - Тур 17;Торино;Кальяри;1;2;1.6;0.77;3.57;1.91;0.56;0.44;10;4;6;2;3;0;0;0;1.98;3.35;4.1
27.12.2025 17:00;ИталияСерия А - Тур 17;Лечче;Комо;0;3;0.77;1.62;1.07;2.55;0.38;0.62;5;6;4;6;2;4;0;0;4.7;3.45;1.83
27.12.2025 20:00;ИталияСерия А - Тур 17;Удинезе;Лацио;1;1;0.87;0.54;1.2;0.14;0.46;0.54;4;1;5;6;3;4;0;0;3.15;3.15;2.5
27.12.2025 22:45;ИталияСерия А - Тур 17;Пиза;Ювентус;0;2;0.65;1.74;0;2.15;0.41;0.59;0;7;2;8;4;1;0;0;7.2;4.5;1.5
28.12.2025 14:30;ИталияСерия А - Тур 17;Милан;Верона;3;0;2.43;0.39;2.93;0.04;0.52;0.48;5;1;7;3;0;1;0;0;1.39;4.8;8.2
28.12.2025 17:00;ИталияСерия А - Тур 17;Кремонезе;Наполи;0;2;0.45;2.54;0.06;2;0.47;0.53;2;8;1;10;2;2;0;0;6.2;3.95;1.58
28.12.2025 20:00;ИталияСерия А - Тур 17;Болонья;Сассуоло;1;1;0.89;1.62;1.01;2.33;0.58;0.42;6;5;2;3;2;3;0;0;1.73;3.7;4.9
28.12.2025 22:45;ИталияСерия А - Тур 17;Аталанта;Интер;0;1;0.78;1.16;0;0.88;0.45;0.55;0;4;4;7;2;1;0;0;3.6;3.6;2.02
29.12.2025 22:45;ИталияСерия А - Тур 17;Рома;Дженоа;3;1;1.37;0.71;2.35;1.04;0.61;0.39;8;2;6;1;0;1;0;0;1.6;3.6;6
02.01.2026 22:45;ИталияСерия А - Тур 18;Кальяри;Милан;0;1;0.37;0.7;0.02;1.34;0.46;0.54;1;4;6;7;2;1;0;0;6.4;4;1.6
03.01.2026 14:30;ИталияСерия А - Тур 18;Комо;Удинезе;1;0;2.24;0.61;1.3;0;0.62;0.38;3;1;3;2;1;3;0;0;1.76;3.6;4.9
03.01.2026 17:00;ИталияСерия А - Тур 18;Сассуоло;Парма;1;1;0.86;1.21;1.08;1.63;0.53;0.47;3;5;4;7;2;1;0;0;2.01;3.35;3.95
03.01.2026 17:00;ИталияСерия А - Тур 18;Дженоа;Пиза;1;1;0.55;0.62;2.07;0.46;0.62;0.38;4;2;2;7;1;3;0;0;1.89;3.2;4.8
03.01.2026 20:00;ИталияСерия А - Тур 18;Ювентус;Лечче;1;1;2.77;0.26;1.46;0.75;0.72;0.28;5;1;10;1;0;3;0;0;1.23;6;14
03.01.2026 22:45;ИталияСерия А - Тур 18;Аталанта;Рома;1;0;1.88;0.78;1;0.5;0.45;0.55;2;4;7;5;1;2;0;0;2.34;3.15;3.5
04.01.2026 14:30;ИталияСерия А - Тур 18;Лацио;Наполи;0;2;0.37;1.86;0;0.97;0.35;0.65;0;3;2;6;4;1;2;1;3.9;3.1;2.22
04.01.2026 17:00;ИталияСерия А - Тур 18;Фиорентина;Кремонезе;1;0;2.05;0.73;1.84;0.95;0.65;0.35;8;2;7;3;1;2;0;0;1.73;3.75;4.9
04.01.2026 20:00;ИталияСерия А - Тур 18;Верона;Торино;0;3;0.13;1.54;0.04;1.86;0.48;0.52;3;5;4;7;0;2;0;0;2.7;2.9;3
04.01.2026 22:45;ИталияСерия А - Тур 18;Интер;Болонья;3;1;2.92;0.86;3.06;0.28;0.58;0.42;10;2;7;1;3;3;0;0;1.42;4.9;7.2
06.01.2026 17:00;ИталияСерия А - Тур 19;Пиза;Комо;0;3;1.56;1.67;0.94;1.87;0.27;0.73;4;7;1;5;2;2;0;0;5;3.55;1.76
